175.633	74.0
175.959	74.4
176.286	73.3
176.612	72.8
176.939	73.7
177.265	76.0
177.592	76.2
177.919	73.3
178.245	74.4
178.572	74.4
178.899	72.6
179.226	75.7
179.553	77.5
179.879	77.2
180.206	75.4
180.533	74.5
180.860	78.2
181.187	75.3
181.514	76.6
181.841	76.5
182.168	76.8
182.496	75.9
182.823	78.1
183.150	74.7
183.477	76.0
183.805	76.7
184.132	78.1
184.459	76.0
184.787	76.0
185.114	77.9
185.442	78.2
185.769	79.4
186.097	78.5
186.424	81.1
186.752	82.8
187.079	80.5
187.407	79.6
187.735	80.3
188.063	78.4
188.390	79.1
188.718	76.9
189.046	78.9
189.374	78.9
189.702	79.0
190.030	80.6
190.358	77.8
190.686	76.5
191.014	77.2
191.342	79.1
191.670	76.8
191.999	77.5
192.327	77.4
192.655	78.7
192.983	79.3
193.312	81.3
193.640	81.2
193.968	79.1
194.297	78.4
194.625	78.9
194.954	80.6
195.282	81.5
195.611	83.4
195.940	83.1
196.268	80.0
196.597	81.5
196.926	82.3
197.254	82.9
197.583	81.2
197.912	84.9
198.241	82.4
198.570	81.1
198.899	81.7
199.228	83.2
199.557	79.2
199.886	80.1
200.215	76.5
200.544	82.7
200.873	82.4
201.202	81.5
201.531	78.2
201.861	85.9
202.190	84.3
202.519	82.3
202.849	83.2
203.178	80.9
203.507	85.5
203.837	83.5
204.166	84.8
204.496	84.8
204.826	84.8
205.155	83.4
205.485	84.8
205.814	84.9
206.144	84.8
206.474	85.4
206.804	82.5
207.133	82.0
207.463	84.4
207.793	83.2
208.123	85.0
208.453	86.9
208.783	85.0
209.113	82.8
209.443	85.6
209.773	83.5
210.103	84.0
210.433	85.3
210.764	83.6
211.094	84.7
211.424	87.9
211.754	84.6
212.085	84.4
212.415	88.7
212.746	80.2
213.076	80.4
213.407	80.7
213.737	86.2
214.068	84.1
214.398	85.0
214.729	84.1
215.059	81.1
215.390	83.6
215.721	80.1
216.052	80.7
216.382	81.6
216.713	80.2
217.044	82.9
217.375	84.5
217.706	81.2
218.037	82.3
218.368	80.4
218.699	82.9
219.030	83.0
219.361	81.5
219.692	82.9
220.023	82.4
220.355	82.5
220.686	83.4
221.017	84.0
221.348	81.8
221.680	82.3
222.011	82.0
222.343	83.4
222.674	84.4
223.006	87.2
223.337	88.1
223.669	83.6
224.000	83.6
224.332	84.5
224.663	86.5
224.995	84.0
225.327	85.2
225.659	81.6
225.990	85.0
226.322	82.8
226.654	87.8
226.986	85.7
227.318	86.7
227.650	86.1
227.982	86.9
228.314	84.2
228.646	85.1
228.978	82.7
229.310	87.2
229.642	87.2
229.975	85.7
230.307	83.2
230.639	83.8
230.972	83.5
231.304	83.2
231.636	83.4
231.969	83.3
232.301	84.6
232.634	84.8
232.966	85.3
233.299	85.0
233.631	86.3
233.964	87.1
234.297	87.2
234.629	84.6
234.962	83.3
235.295	85.1
235.628	85.8
235.960	85.3
236.293	87.2
236.626	85.6
236.959	86.0
237.292	88.4
237.625	84.9
237.958	86.9
238.291	86.6
238.624	87.6
238.957	87.1
239.291	86.6
239.624	83.8
239.957	86.3
240.290	84.1
240.624	88.0
240.957	87.0
241.290	84.4
241.624	87.7
241.957	84.5
242.291	86.9
242.624	85.4
242.958	87.3
243.291	88.8
243.625	86.9
243.959	90.0
244.292	90.4
244.626	89.3
244.960	86.8
245.293	86.0
245.627	86.3
245.961	88.1
246.295	85.2
246.629	90.9
246.963	83.4
247.297	86.9
247.631	87.2
247.965	85.2
248.299	86.7
248.633	85.2
248.967	89.1
249.302	86.5
249.636	85.8
249.970	86.7
250.304	85.0
250.639	84.1
250.973	86.1
251.307	87.6
251.642	87.9
251.976	89.5
252.311	86.4
252.645	87.6
252.980	90.4
253.314	89.9
253.649	89.2
253.984	86.3
254.318	86.3
254.653	88.7
254.988	87.9
255.323	85.9
255.658	86.3
255.992	89.3
256.327	87.1
256.662	86.3
256.997	84.0
257.332	87.8
257.667	85.7
258.002	87.6
258.338	86.0
258.673	87.7
259.008	85.6
259.343	88.2
259.678	85.3
260.014	87.0
260.349	85.1
260.684	88.6
261.020	87.4
261.355	87.4
261.690	86.8
262.026	90.3
262.361	86.7
262.697	86.7
263.032	86.2
263.368	88.2
263.704	87.2
264.039	88.7
264.375	86.7
264.711	87.8
265.047	83.6
265.382	87.1
265.718	92.6
266.054	88.2
266.390	89.8
266.726	88.4
267.062	90.4
267.398	87.8
267.734	87.3
268.070	89.0
268.406	88.6
268.742	87.4
269.079	90.0
269.415	91.1
269.751	86.8
270.087	88.6
270.424	85.3
270.760	88.5
271.096	86.2
271.433	86.9
271.769	86.6
272.106	89.5
272.442	86.0
272.779	89.2
273.115	88.7
273.452	87.7
273.789	88.4
274.125	85.7
274.462	87.8
274.799	88.0
275.135	89.7
275.472	87.7
275.809	87.3
276.146	88.6
276.483	88.6
276.820	88.4
277.157	88.8
277.494	88.1
277.831	87.9
278.168	89.2
278.505	86.3
278.842	84.7
279.179	87.0
279.516	90.8
279.854	87.5
280.191	88.3
280.528	85.2
280.866	87.1
281.203	87.4
281.540	89.0
281.878	87.6
282.215	87.1
282.553	89.6
282.890	89.6
283.228	87.7
283.566	88.8
283.903	90.9
284.241	89.9
284.579	88.5
284.916	88.7
285.254	87.0
285.592	86.4
285.930	89.6
286.268	89.3
286.605	87.2
286.943	88.7
287.281	90.6
287.619	88.5
287.957	85.2
288.295	89.0
288.633	87.6
288.972	87.4
289.310	89.8
289.648	91.2
289.986	91.4
290.324	91.5
290.663	88.9
291.001	90.8
291.339	90.5
291.678	90.1
292.016	88.6
292.355	89.5
292.693	87.6
293.032	89.8
293.370	88.9
293.709	89.0
294.047	88.0
294.386	89.1
294.725	87.7
295.063	89.4
295.402	89.1
295.741	88.4
296.080	84.9
296.419	89.2
296.758	88.9
297.096	90.3
297.435	87.4
297.774	90.1
298.113	93.8
298.452	90.7
298.791	91.4
299.131	91.6
299.470	90.5
299.809	93.3
300.148	88.6
300.487	89.1
300.827	91.4
301.166	86.2
301.505	90.4
301.845	90.2
302.184	87.7
302.523	89.1
302.863	89.0
303.202	90.4
303.542	86.5
303.881	89.6
304.221	90.8
304.561	90.7
304.900	88.5
305.240	91.2
305.580	91.9
305.920	92.6
306.259	88.4
306.599	90.8
306.939	90.8
307.279	89.4
307.619	92.8
307.959	90.3
308.299	88.9
308.639	88.9
308.979	93.1
309.319	90.5
309.659	88.3
309.999	89.7
310.339	91.1
310.679	91.5
311.020	90.6
311.360	92.7
311.700	89.7
312.041	88.1
312.381	90.3
312.721	91.0
313.062	91.6
313.402	89.6
313.743	89.2
314.083	92.2
314.424	87.1
314.764	88.6
315.105	90.4
315.446	89.8
315.786	86.9
316.127	87.6
316.468	88.0
316.809	90.7
317.149	87.9
317.490	89.4
317.831	88.9
318.172	89.1
318.513	91.1
318.854	92.6
319.195	88.7
319.536	91.8
319.877	93.3
320.218	91.8
320.559	91.9
320.901	90.5
321.242	88.6
321.583	90.3
321.924	91.0
322.266	90.5
322.607	89.6
322.948	91.7
323.290	91.3
323.631	94.5
323.972	93.8
324.314	92.7
324.655	94.7
324.997	93.5
325.339	91.1
325.680	91.8
326.022	88.6
326.364	89.9
326.705	90.7
327.047	91.2
327.389	88.2
327.731	90.7
328.072	88.7
328.414	90.5
328.756	89.1
329.098	88.5
329.440	90.6
329.782	90.3
330.124	88.7
330.466	91.3
330.808	93.3
331.150	91.9
331.492	86.8
331.835	89.7
332.177	90.3
332.519	88.8
332.861	88.3
333.204	87.8
333.546	86.6
333.888	88.1
334.231	88.2
334.573	88.4
334.916	89.0
335.258	89.5
335.601	91.4
335.943	88.2
336.286	86.9
336.628	88.8
336.971	90.0
337.314	91.8
337.657	90.2
337.999	92.8
338.342	92.4
338.685	91.8
339.028	90.9
339.371	90.6
339.714	89.8
340.056	92.2
340.399	88.8
340.742	88.6
341.085	84.9
341.429	86.6
341.772	91.4
342.115	87.2
342.458	89.3
342.801	89.9
343.144	87.3
343.488	90.2
343.831	88.7
344.174	90.1
344.517	91.3
344.861	90.6
345.204	93.4
345.548	88.9
345.891	90.5
346.235	90.6
346.578	87.1
346.922	88.4
347.265	89.3
347.609	89.4
347.953	87.0
348.296	87.8
348.640	89.7
348.984	90.1
349.328	90.2
349.671	91.5
350.015	90.6
350.359	88.8
350.703	91.0
351.047	91.1
351.391	90.3
351.735	88.8
352.079	87.3
352.423	87.0
352.767	88.7
353.111	90.7
353.455	88.3
353.800	87.2
354.144	87.4
354.488	89.0
354.832	89.6
355.177	87.4
355.521	87.6
355.865	87.7
356.210	89.4
356.554	89.7
356.899	90.4
357.243	93.4
357.588	91.1
357.932	90.5
358.277	87.6
358.621	89.0
358.966	87.5
359.311	93.0
359.655	93.3
360.000	91.6
360.345	89.8
360.690	89.6
361.035	87.7
361.379	88.4
361.724	89.6
362.069	88.6
362.414	86.4
362.759	87.8
363.104	88.9
363.449	89.6
363.794	91.1
364.139	88.8
364.485	89.5
364.830	93.3
365.175	97.2
365.520	106.2
365.865	107.4
366.211	102.9
366.556	92.9
366.901	91.1
367.247	88.0
367.592	87.7
367.938	88.4
368.283	88.1
368.629	87.4
368.974	87.8
369.320	86.6
369.665	85.2
370.011	87.5
370.357	87.5
370.702	86.8
371.048	87.8
371.394	87.4
371.740	87.2
372.085	85.0
372.431	86.4
372.777	88.3
373.123	87.2
373.469	88.7
373.815	89.3
374.161	84.4
374.507	86.7
374.853	90.9
375.199	87.7
375.545	89.3
375.891	88.4
376.238	87.7
376.584	87.8
376.930	88.0
377.276	91.0
377.623	88.5
377.969	88.3
378.315	88.8
378.662	88.1
379.008	89.7
379.355	93.2
379.701	92.1
380.048	93.9
380.394	93.2
380.741	91.3
381.087	90.9
381.434	88.1
381.781	88.9
382.127	88.9
382.474	88.1
382.821	91.3
383.168	89.7
383.514	91.0
383.861	91.4
384.208	92.3
384.555	90.3
384.902	91.8
385.249	89.2
385.596	89.7
385.943	88.2
386.290	88.9
386.637	89.7
386.984	93.8
387.331	87.8
387.679	91.7
388.026	92.2
388.373	89.8
388.720	88.9
389.068	89.3
389.415	89.3
389.762	88.1
390.110	89.2
390.457	92.1
390.804	89.4
391.152	90.1
391.499	87.7
391.847	89.0
392.195	88.7
392.542	88.5
392.890	91.0
393.237	89.5
393.585	89.2
393.933	92.5
394.281	91.3
394.628	89.5
394.976	93.1
395.324	91.3
395.672	91.5
396.020	89.8
396.368	86.2
396.716	88.5
397.064	91.6
397.412	91.7
397.760	89.2
398.108	87.4
398.456	90.3
398.804	88.2
399.152	85.8
399.500	87.3
399.849	91.9
400.197	88.3
400.545	87.9
400.893	90.2
401.242	89.5
401.590	91.1
401.939	87.9
402.287	90.4
402.635	91.7
402.984	92.3
403.332	90.5
403.681	94.5
404.030	100.4
404.378	119.1
404.727	153.4
405.075	219.9
405.424	233.3
405.773	178.7
406.122	107.1
406.470	91.1
406.819	90.0
407.168	94.9
407.517	92.3
407.866	97.4
408.215	104.3
408.564	103.1
408.913	97.9
409.262	94.8
409.611	92.8
409.960	91.6
410.309	91.1
410.658	93.3
411.007	93.3
411.357	93.4
411.706	95.8
412.055	95.9
412.404	95.2
412.754	92.8
413.103	95.0
413.452	95.8
413.802	94.0
414.151	92.6
414.501	93.9
414.850	93.6
415.200	94.6
415.549	95.1
415.899	95.0
416.248	93.6
416.598	93.7
416.948	93.7
417.297	95.9
417.647	94.0
417.997	97.9
418.347	94.2
418.697	95.4
419.046	97.6
419.396	98.7
419.746	97.5
420.096	99.7
420.446	100.4
420.796	98.3
421.146	100.1
421.496	101.3
421.846	101.9
422.196	105.6
422.546	103.7
422.897	103.9
423.247	103.8
423.597	106.4
423.947	102.9
424.298	106.0
424.648	103.1
424.998	104.2
425.349	107.0
425.699	107.2
426.049	107.4
426.400	110.9
426.750	109.5
427.101	109.2
427.451	108.5
427.802	111.9
428.153	110.6
428.503	111.1
428.854	111.2
429.205	114.0
429.555	118.0
429.906	114.4
430.257	115.0
430.608	117.9
430.958	116.8
431.309	118.6
431.660	119.0
432.011	117.9
432.362	119.3
432.713	122.1
433.064	122.5
433.415	123.6
433.766	127.4
434.117	125.2
434.468	128.4
434.819	135.9
435.171	145.1
435.522	189.3
435.873	305.6
436.224	534.7
436.576	573.1
436.927	402.9
437.278	170.3
437.630	127.7
437.981	127.1
438.333	125.8
438.684	125.5
439.035	124.8
439.387	126.8
439.739	128.1
440.090	126.6
440.442	124.3
440.793	127.7
441.145	125.9
441.497	127.5
441.848	127.7
442.200	127.7
442.552	130.2
442.904	130.3
443.256	127.7
443.607	128.4
443.959	128.5
444.311	129.2
444.663	130.0
445.015	130.3
445.367	126.8
445.719	129.0
446.071	131.1
446.423	129.5
446.776	129.2
447.128	130.9
447.480	129.6
447.832	128.5
448.184	132.2
448.537	130.2
448.889	128.9
449.241	130.7
449.594	129.6
449.946	131.5
450.298	131.1
450.651	130.2
451.003	129.0
451.356	130.8
451.708	130.7
452.061	128.0
452.413	130.1
452.766	129.7
453.119	133.1
453.471	129.9
453.824	132.2
454.177	132.5
454.529	130.6
454.882	132.9
455.235	131.8
455.588	130.5
455.941	129.3
456.294	131.9
456.647	129.0
456.999	129.6
457.352	130.3
457.705	131.4
458.058	131.2
458.412	130.5
458.765	131.8
459.118	131.0
459.471	129.5
459.824	128.2
460.177	129.8
460.530	129.1
460.884	128.6
461.237	129.2
461.590	127.5
461.944	129.5
462.297	129.4
462.650	129.4
463.004	129.9
463.357	130.4
463.711	129.1
464.064	128.8
464.418	128.4
464.771	127.9
465.125	127.6
465.479	128.3
465.832	126.1
466.186	127.3
466.540	128.0
466.893	125.3
467.247	127.0
467.601	125.3
467.955	126.2
468.309	125.6
468.662	128.6
469.016	126.5
469.370	126.0
469.724	127.3
470.078	126.4
470.432	127.3
470.786	122.8
471.140	123.9
471.494	126.1
471.849	123.6
472.203	123.3
472.557	126.2
472.911	123.4
473.265	124.1
473.620	123.4
473.974	123.6
474.328	122.9
474.682	122.9
475.037	121.7
475.391	121.9
475.746	123.4
476.100	122.5
476.455	121.5
476.809	121.8
477.164	122.9
477.518	121.7
477.873	121.4
478.227	122.5
478.582	123.2
478.937	122.3
479.291	121.8
479.646	122.1
480.001	123.0
480.356	123.9
480.711	124.6
481.065	124.0
481.420	124.8
481.775	125.9
482.130	129.7
482.485	132.0
482.840	136.4
483.195	139.9
483.550	147.8
483.905	151.8
484.260	156.6
484.615	163.7
484.970	172.9
485.326	181.6
485.681	188.6
486.036	200.7
486.391	207.9
486.747	211.8
487.102	215.5
487.457	218.0
487.813	217.8
488.168	216.8
488.523	214.6
488.879	210.2
489.234	206.6
489.590	206.6
489.945	204.3
490.301	199.5
490.656	195.1
491.012	194.6
491.368	188.3
491.723	186.3
492.079	187.1
492.435	184.3
492.791	179.6
493.146	176.3
493.502	174.8
493.858	172.4
494.214	167.6
494.570	165.5
494.926	162.2
495.281	155.6
495.637	155.5
495.993	151.8
496.349	152.4
496.705	151.4
497.062	148.6
497.418	147.8
497.774	148.8
498.130	145.2
498.486	145.4
498.842	140.6
499.199	133.9
499.555	134.0
499.911	129.2
500.267	126.0
500.624	125.7
500.980	120.2
501.337	118.5
501.693	118.7
502.049	114.4
502.406	113.6
502.762	112.5
503.119	110.9
503.475	109.6
503.832	111.4
504.189	108.3
504.545	108.1
504.902	106.3
505.259	107.7
505.615	104.8
505.972	105.2
506.329	103.7
506.686	104.8
507.043	102.7
507.399	104.9
507.756	102.2
508.113	102.7
508.470	101.5
508.827	102.8
509.184	102.3
509.541	98.0
509.898	106.1
510.255	100.7
510.612	101.2
510.969	100.5
511.327	102.1
511.684	101.1
512.041	103.1
512.398	101.8
512.755	101.5
513.113	100.7
513.470	100.5
513.827	100.0
514.185	100.8
514.542	103.1
514.900	102.5
515.257	100.1
515.614	101.9
515.972	101.0
516.329	100.7
516.687	98.0
517.045	98.5
517.402	101.2
517.760	100.2
518.117	99.5
518.475	96.8
518.833	97.4
519.191	99.4
519.548	99.0
519.906	97.3
520.264	99.1
520.622	98.7
520.980	98.8
521.338	99.7
521.695	98.3
522.053	96.9
522.411	98.2
522.769	96.6
523.127	96.8
523.485	96.8
523.844	97.2
524.202	97.5
524.560	99.2
524.918	96.5
525.276	97.6
525.634	97.5
525.993	99.2
526.351	96.2
526.709	97.7
527.067	95.8
527.426	97.6
527.784	98.4
528.143	101.5
528.501	98.4
528.859	98.1
529.218	97.9
529.576	97.2
529.935	96.9
530.293	97.2
530.652	98.2
531.011	95.9
531.369	97.0
531.728	99.1
532.087	97.0
532.445	96.3
532.804	100.3
533.163	101.7
533.522	105.0
533.880	106.8
534.239	104.8
