x1,x2,x3,x4,x5,x6,x7
1143.0434796736197,1414.9611542591806,1650.559769549734,1856.6635452079154,2038.4871327374362,2200.0839023889653,2344.6522631167113
642.6095341315882,795.5373524260685,928.0547540244021,1043.9932422519043,1146.2815679996525,1237.1968682320328,1318.5363705805432
285.492456009724,353.4521540642216,412.3466016890586,463.87643146562715,509.3418859958485,549.7541110770836,585.9112786378188
71.3563566836195,88.34504728789125,103.06833186134011,115.95103014148879,127.31798922154678,137.42185833129915,146.46209107522034
0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.3563566836195,88.34504728789125,103.06833186134011,115.95103014148879,127.31798922154678,137.42185833129915,146.46209107522034
285.492456009724,353.4521540642216,412.3466016890586,463.87643146562715,509.3418859958485,549.7541110770836,585.9112786378188
642.6095341315882,795.5373524260685,928.0547540244021,1043.9932422519043,1146.2815679996525,1237.1968682320328,1318.5363705805432
1143.0434796736197,1414.9611542591806,1650.559769549734,1856.6635452079154,2038.4871327374362,2200.0839023889653,2344.6522631167113
